Fecha;Hora;Pmedia;Energia
13/05/2014;07:50:00;261.364;2.178
13/05/2014;07:50:30;251.563;2.096
13/05/2014;07:51:00;252.216;2.102
13/05/2014;07:51:30;252.869;2.107
13/05/2014;07:52:00;237.841;1.982
13/05/2014;07:52:30;252.869;2.107
13/05/2014;07:53:00;273.778;2.281
13/05/2014;07:53:30;279.006;2.325
13/05/2014;07:54:00;213.665;1.781
13/05/2014;07:54:30;213.011;1.775
13/05/2014;07:55:00;246.335;2.053
13/05/2014;07:55:30;246.989;2.058
13/05/2014;07:56:00;247.642;2.064
13/05/2014;07:56:30;249.602;2.080
13/05/2014;07:57:00;249.602;2.080
13/05/2014;07:57:30;247.642;2.064
13/05/2014;07:58:00;246.989;2.058
13/05/2014;07:58:30;262.017;2.183
13/05/2014;07:59:00;260.710;2.173
13/05/2014;07:59:30;222.813;1.857
13/05/2014;08:00:00;199.943;1.666
13/05/2014;08:00:30;180.994;1.508
13/05/2014;08:01:00;141.790;1.182
13/05/2014;08:01:30;141.136;1.176
13/05/2014;08:02:00;141.136;1.176
13/05/2014;08:02:30;141.136;1.176
13/05/2014;08:03:00;141.790;1.182
13/05/2014;08:03:30;141.790;1.182
13/05/2014;08:04:00;141.136;1.176
13/05/2014;08:04:30;141.136;1.176
13/05/2014;08:05:00;140.483;1.171
13/05/2014;08:05:30;141.136;1.176
13/05/2014;08:06:00;136.563;1.138
13/05/2014;08:06:30;57.500;0.479
13/05/2014;08:07:00;57.500;0.479
13/05/2014;08:07:30;57.500;0.479
13/05/2014;08:08:00;57.500;0.479
13/05/2014;08:08:30;58.153;0.485
13/05/2014;08:09:00;58.153;0.485
13/05/2014;08:09:30;57.500;0.479
13/05/2014;08:10:00;57.500;0.479
13/05/2014;08:10:30;57.500;0.479
13/05/2014;08:11:00;56.847;0.474
13/05/2014;08:11:30;56.847;0.474
13/05/2014;08:12:00;56.847;0.474
13/05/2014;08:12:30;56.847;0.474
13/05/2014;08:13:00;56.847;0.474
13/05/2014;08:13:30;56.847;0.474
13/05/2014;08:14:00;56.847;0.474
13/05/2014;08:14:30;56.847;0.474
13/05/2014;08:15:00;56.847;0.474
13/05/2014;08:15:30;56.847;0.474
13/05/2014;08:16:00;56.193;0.468
13/05/2014;08:16:30;56.193;0.468
13/05/2014;08:17:00;56.193;0.468
13/05/2014;08:17:30;56.193;0.468
13/05/2014;08:18:00;56.193;0.468
13/05/2014;08:18:30;56.847;0.474
13/05/2014;08:19:00;56.847;0.474
13/05/2014;08:19:30;56.847;0.474
13/05/2014;08:20:00;56.847;0.474
13/05/2014;08:20:30;56.847;0.474
13/05/2014;08:21:00;56.193;0.468
13/05/2014;08:21:30;56.193;0.468
13/05/2014;08:22:00;56.193;0.468
13/05/2014;08:22:30;56.847;0.474
13/05/2014;08:23:00;56.193;0.468
13/05/2014;08:23:30;56.193;0.468
13/05/2014;08:24:00;56.193;0.468
13/05/2014;08:24:30;56.193;0.468
13/05/2014;08:25:00;56.193;0.468
13/05/2014;08:25:30;56.193;0.468
13/05/2014;08:26:00;56.193;0.468
13/05/2014;08:26:30;56.193;0.468
13/05/2014;08:27:00;56.193;0.468
13/05/2014;08:27:30;56.193;0.468
13/05/2014;08:28:00;56.193;0.468
13/05/2014;08:28:30;56.193;0.468
13/05/2014;08:29:00;56.193;0.468
13/05/2014;08:29:30;56.193;0.468
13/05/2014;08:30:00;56.193;0.468
13/05/2014;08:30:30;157.472;1.312
13/05/2014;08:31:00;152.244;1.269
13/05/2014;08:31:30;145.057;1.209
13/05/2014;08:32:00;140.483;1.171
13/05/2014;08:32:30;139.830;1.165
13/05/2014;08:33:00;139.830;1.165
13/05/2014;08:33:30;141.136;1.176
13/05/2014;08:34:00;141.790;1.182
13/05/2014;08:34:30;141.136;1.176
13/05/2014;08:35:00;141.136;1.176
13/05/2014;08:35:30;141.790;1.182
13/05/2014;08:36:00;141.790;1.182
13/05/2014;08:36:30;141.790;1.182
13/05/2014;08:37:00;141.136;1.176
13/05/2014;08:37:30;141.136;1.176
13/05/2014;08:38:00;141.136;1.176
13/05/2014;08:38:30;140.483;1.171
13/05/2014;08:39:00;141.136;1.176
13/05/2014;08:39:30;141.136;1.176
13/05/2014;08:40:00;141.136;1.176
13/05/2014;08:40:30;140.483;1.171
13/05/2014;08:41:00;140.483;1.171
13/05/2014;08:41:30;140.483;1.171
13/05/2014;08:42:00;140.483;1.171
13/05/2014;08:42:30;140.483;1.171
13/05/2014;08:43:00;140.483;1.171
13/05/2014;08:43:30;140.483;1.171
13/05/2014;08:44:00;140.483;1.171
13/05/2014;08:44:30;140.483;1.171
13/05/2014;08:45:00;139.830;1.165
13/05/2014;08:45:30;139.830;1.165
13/05/2014;08:46:00;139.830;1.165
13/05/2014;08:46:30;140.483;1.171
13/05/2014;08:47:00;135.909;1.133
13/05/2014;08:47:30;56.847;0.474
13/05/2014;08:48:00;56.847;0.474
13/05/2014;08:48:30;56.847;0.474
13/05/2014;08:49:00;56.847;0.474
13/05/2014;08:49:30;56.847;0.474
13/05/2014;08:50:00;56.847;0.474
13/05/2014;08:50:30;56.847;0.474
13/05/2014;08:51:00;56.847;0.474
13/05/2014;08:51:30;56.193;0.468
13/05/2014;08:52:00;56.193;0.468
13/05/2014;08:52:30;56.193;0.468
13/05/2014;08:53:00;56.193;0.468
13/05/2014;08:53:30;56.193;0.468
13/05/2014;08:54:00;56.193;0.468
13/05/2014;08:54:30;56.193;0.468
13/05/2014;08:55:00;56.193;0.468
13/05/2014;08:55:30;56.193;0.468
13/05/2014;08:56:00;56.847;0.474
13/05/2014;08:56:30;56.847;0.474
13/05/2014;08:57:00;56.847;0.474
13/05/2014;08:57:30;56.847;0.474
13/05/2014;08:58:00;56.847;0.474
13/05/2014;08:58:30;56.847;0.474
13/05/2014;08:59:00;56.847;0.474
13/05/2014;08:59:30;56.847;0.474
13/05/2014;09:00:00;56.847;0.474
13/05/2014;09:00:30;56.847;0.474
13/05/2014;09:01:00;56.847;0.474
13/05/2014;09:01:30;56.847;0.474
13/05/2014;09:02:00;56.847;0.474
13/05/2014;09:02:30;56.847;0.474
13/05/2014;09:03:00;56.847;0.474
13/05/2014;09:03:30;57.500;0.479
13/05/2014;09:04:00;56.847;0.474
13/05/2014;09:04:30;56.847;0.474
13/05/2014;09:05:00;56.847;0.474
13/05/2014;09:05:30;57.500;0.479
13/05/2014;09:06:00;57.500;0.479
13/05/2014;09:06:30;57.500;0.479
13/05/2014;09:07:00;57.500;0.479
13/05/2014;09:07:30;57.500;0.479
13/05/2014;09:08:00;56.847;0.474
13/05/2014;09:08:30;56.847;0.474
13/05/2014;09:09:00;56.847;0.474
13/05/2014;09:09:30;56.847;0.474
13/05/2014;09:10:00;56.847;0.474
13/05/2014;09:10:30;56.193;0.468
13/05/2014;09:11:00;56.193;0.468
13/05/2014;09:11:30;56.193;0.468
13/05/2014;09:12:00;56.193;0.468
13/05/2014;09:12:30;148.324;1.236
13/05/2014;09:13:00;152.898;1.274
13/05/2014;09:13:30;145.710;1.214
13/05/2014;09:14:00;141.136;1.176
13/05/2014;09:14:30;139.830;1.165
13/05/2014;09:15:00;139.830;1.165
13/05/2014;09:15:30;140.483;1.171
13/05/2014;09:16:00;140.483;1.171
13/05/2014;09:16:30;140.483;1.171
13/05/2014;09:17:00;140.483;1.171
13/05/2014;09:17:30;140.483;1.171
13/05/2014;09:18:00;140.483;1.171
13/05/2014;09:18:30;140.483;1.171
13/05/2014;09:19:00;140.483;1.171
13/05/2014;09:19:30;140.483;1.171
13/05/2014;09:20:00;140.483;1.171
13/05/2014;09:20:30;140.483;1.171
13/05/2014;09:21:00;139.830;1.165
13/05/2014;09:21:30;139.830;1.165
13/05/2014;09:22:00;139.830;1.165
13/05/2014;09:22:30;139.830;1.165
13/05/2014;09:23:00;139.830;1.165
13/05/2014;09:23:30;139.830;1.165
13/05/2014;09:24:00;139.830;1.165
13/05/2014;09:24:30;139.830;1.165
13/05/2014;09:25:00;139.830;1.165
13/05/2014;09:25:30;139.830;1.165
13/05/2014;09:26:00;139.830;1.165
13/05/2014;09:26:30;139.830;1.165
13/05/2014;09:27:00;139.176;1.160
13/05/2014;09:27:30;139.176;1.160
13/05/2014;09:28:00;139.176;1.160
13/05/2014;09:28:30;139.176;1.160
13/05/2014;09:29:00;87.557;0.730
13/05/2014;09:29:30;55.540;0.463
13/05/2014;09:30:00;55.540;0.463
13/05/2014;09:30:30;55.540;0.463
13/05/2014;09:31:00;54.886;0.457
13/05/2014;09:31:30;54.886;0.457
13/05/2014;09:32:00;54.886;0.457
13/05/2014;09:32:30;54.886;0.457
13/05/2014;09:33:00;55.540;0.463
13/05/2014;09:33:30;55.540;0.463
13/05/2014;09:34:00;54.886;0.457
13/05/2014;09:34:30;55.540;0.463
13/05/2014;09:35:00;54.886;0.457
13/05/2014;09:35:30;55.540;0.463
13/05/2014;09:36:00;54.886;0.457
13/05/2014;09:36:30;54.886;0.457
13/05/2014;09:37:00;54.886;0.457
13/05/2014;09:37:30;54.886;0.457
13/05/2014;09:38:00;54.886;0.457
13/05/2014;09:38:30;54.886;0.457
13/05/2014;09:39:00;55.540;0.463
13/05/2014;09:39:30;55.540;0.463
13/05/2014;09:40:00;54.886;0.457
13/05/2014;09:40:30;54.886;0.457
13/05/2014;09:41:00;54.886;0.457
13/05/2014;09:41:30;54.886;0.457
13/05/2014;09:42:00;54.886;0.457
13/05/2014;09:42:30;54.886;0.457
13/05/2014;09:43:00;54.886;0.457
13/05/2014;09:43:30;54.886;0.457
13/05/2014;09:44:00;54.886;0.457
13/05/2014;09:44:30;54.886;0.457
13/05/2014;09:45:00;54.886;0.457
13/05/2014;09:45:30;54.886;0.457
13/05/2014;09:46:00;54.886;0.457
13/05/2014;09:46:30;54.886;0.457
13/05/2014;09:47:00;54.886;0.457
13/05/2014;09:47:30;54.886;0.457
13/05/2014;09:48:00;54.886;0.457
13/05/2014;09:48:30;54.886;0.457
13/05/2014;09:49:00;55.540;0.463
13/05/2014;09:49:30;54.886;0.457
13/05/2014;09:50:00;54.886;0.457
13/05/2014;09:50:30;54.886;0.457
13/05/2014;09:51:00;54.886;0.457
13/05/2014;09:51:30;54.886;0.457
13/05/2014;09:52:00;54.886;0.457
13/05/2014;09:52:30;54.886;0.457
13/05/2014;09:53:00;55.540;0.463
13/05/2014;09:53:30;55.540;0.463
13/05/2014;09:54:00;55.540;0.463
13/05/2014;09:54:30;125.455;1.045
13/05/2014;09:55:00;152.898;1.274
13/05/2014;09:55:30;146.364;1.220
13/05/2014;09:56:00;140.483;1.171
13/05/2014;09:56:30;137.869;1.149
13/05/2014;09:57:00;137.869;1.149
13/05/2014;09:57:30;139.176;1.160
13/05/2014;09:58:00;139.830;1.165
13/05/2014;09:58:30;139.830;1.165
13/05/2014;09:59:00;139.830;1.165
13/05/2014;09:59:30;139.830;1.165
13/05/2014;10:00:00;139.830;1.165
13/05/2014;10:00:30;140.483;1.171
13/05/2014;10:01:00;139.830;1.165
13/05/2014;10:01:30;139.830;1.165
13/05/2014;10:02:00;139.830;1.165
13/05/2014;10:02:30;139.830;1.165
13/05/2014;10:03:00;139.830;1.165
13/05/2014;10:03:30;139.830;1.165
13/05/2014;10:04:00;139.830;1.165
13/05/2014;10:04:30;139.830;1.165
13/05/2014;10:05:00;139.830;1.165
13/05/2014;10:05:30;139.176;1.160
13/05/2014;10:06:00;139.176;1.160
13/05/2014;10:06:30;139.176;1.160
13/05/2014;10:07:00;138.523;1.154
13/05/2014;10:07:30;138.523;1.154
13/05/2014;10:08:00;138.523;1.154
13/05/2014;10:08:30;138.523;1.154
13/05/2014;10:09:00;138.523;1.154
13/05/2014;10:09:30;137.869;1.149
13/05/2014;10:10:00;138.523;1.154
13/05/2014;10:10:30;137.869;1.149
13/05/2014;10:11:00;137.869;1.149
13/05/2014;10:11:30;77.102;0.643
13/05/2014;10:12:00;54.886;0.457
13/05/2014;10:12:30;54.886;0.457
13/05/2014;10:13:00;54.886;0.457
13/05/2014;10:13:30;55.540;0.463
13/05/2014;10:14:00;55.540;0.463
13/05/2014;10:14:30;55.540;0.463
13/05/2014;10:15:00;55.540;0.463
13/05/2014;10:15:30;55.540;0.463
13/05/2014;10:16:00;55.540;0.463
13/05/2014;10:16:30;54.886;0.457
13/05/2014;10:17:00;54.886;0.457
13/05/2014;10:17:30;54.886;0.457
13/05/2014;10:18:00;54.886;0.457
13/05/2014;10:18:30;54.886;0.457
13/05/2014;10:19:00;54.886;0.457
13/05/2014;10:19:30;54.886;0.457
13/05/2014;10:20:00;54.233;0.452
13/05/2014;10:20:30;54.886;0.457
13/05/2014;10:21:00;54.886;0.457
13/05/2014;10:21:30;54.886;0.457
13/05/2014;10:22:00;54.886;0.457
13/05/2014;10:22:30;54.886;0.457
13/05/2014;10:23:00;55.540;0.463
13/05/2014;10:23:30;54.886;0.457
13/05/2014;10:24:00;55.540;0.463
13/05/2014;10:24:30;55.540;0.463
13/05/2014;10:25:00;55.540;0.463
13/05/2014;10:25:30;55.540;0.463
13/05/2014;10:26:00;55.540;0.463
13/05/2014;10:26:30;55.540;0.463
13/05/2014;10:27:00;55.540;0.463
13/05/2014;10:27:30;55.540;0.463
13/05/2014;10:28:00;55.540;0.463
13/05/2014;10:28:30;56.193;0.468
13/05/2014;10:29:00;56.193;0.468
13/05/2014;10:29:30;55.540;0.463
13/05/2014;10:30:00;55.540;0.463
13/05/2014;10:30:30;56.193;0.468
13/05/2014;10:31:00;55.540;0.463
13/05/2014;10:31:30;55.540;0.463
13/05/2014;10:32:00;55.540;0.463
13/05/2014;10:32:30;56.193;0.468
13/05/2014;10:33:00;56.193;0.468
13/05/2014;10:33:30;55.540;0.463
13/05/2014;10:34:00;55.540;0.463
13/05/2014;10:34:30;55.540;0.463
13/05/2014;10:35:00;55.540;0.463
13/05/2014;10:35:30;54.886;0.457
13/05/2014;10:36:00;54.886;0.457
13/05/2014;10:36:30;55.540;0.463
13/05/2014;10:37:00;54.886;0.457
13/05/2014;10:37:30;54.886;0.457
13/05/2014;10:38:00;54.886;0.457
13/05/2014;10:38:30;182.955;1.525
13/05/2014;10:39:00;121.534;1.013
13/05/2014;10:39:30;114.347;0.953
13/05/2014;10:40:00;111.733;0.931
13/05/2014;10:40:30;111.733;0.931
13/05/2014;10:41:00;112.386;0.937
13/05/2014;10:41:30;111.733;0.931
13/05/2014;10:42:00;111.733;0.931
13/05/2014;10:42:30;111.733;0.931
13/05/2014;10:43:00;111.080;0.926
13/05/2014;10:43:30;111.080;0.926
13/05/2014;10:44:00;111.080;0.926
13/05/2014;10:44:30;111.080;0.926
13/05/2014;10:45:00;111.080;0.926
13/05/2014;10:45:30;111.080;0.926
13/05/2014;10:46:00;110.426;0.920
13/05/2014;10:46:30;110.426;0.920
13/05/2014;10:47:00;110.426;0.920
13/05/2014;10:47:30;110.426;0.920
13/05/2014;10:48:00;110.426;0.920
13/05/2014;10:48:30;110.426;0.920
13/05/2014;10:49:00;110.426;0.920
13/05/2014;10:49:30;109.773;0.915
13/05/2014;10:50:00;109.773;0.915
13/05/2014;10:50:30;109.773;0.915
13/05/2014;10:51:00;109.773;0.915
13/05/2014;10:51:30;109.773;0.915
13/05/2014;10:52:00;109.773;0.915
13/05/2014;10:52:30;109.773;0.915
13/05/2014;10:53:00;110.426;0.920
13/05/2014;10:53:30;109.773;0.915
13/05/2014;10:54:00;109.773;0.915
13/05/2014;10:54:30;109.119;0.909
13/05/2014;10:55:00;26.790;0.223
13/05/2014;10:55:30;26.790;0.223
13/05/2014;10:56:00;27.443;0.229
13/05/2014;10:56:30;26.790;0.223
13/05/2014;10:57:00;26.790;0.223
13/05/2014;10:57:30;26.790;0.223
13/05/2014;10:58:00;26.790;0.223
13/05/2014;10:58:30;27.443;0.229
13/05/2014;10:59:00;26.790;0.223
13/05/2014;10:59:30;27.443;0.229
13/05/2014;11:00:00;26.790;0.223
13/05/2014;11:00:30;26.790;0.223
13/05/2014;11:01:00;26.790;0.223
13/05/2014;11:01:30;26.790;0.223
13/05/2014;11:02:00;26.790;0.223
13/05/2014;11:02:30;26.790;0.223
13/05/2014;11:03:00;26.790;0.223
13/05/2014;11:03:30;26.790;0.223
13/05/2014;11:04:00;26.790;0.223
13/05/2014;11:04:30;26.790;0.223
13/05/2014;11:05:00;26.790;0.223
13/05/2014;11:05:30;26.790;0.223
13/05/2014;11:06:00;26.790;0.223
13/05/2014;11:06:30;26.790;0.223
13/05/2014;11:07:00;26.790;0.223
13/05/2014;11:07:30;26.790;0.223
13/05/2014;11:08:00;26.790;0.223
13/05/2014;11:08:30;26.790;0.223
13/05/2014;11:09:00;26.790;0.223
13/05/2014;11:09:30;26.790;0.223
13/05/2014;11:10:00;26.790;0.223
13/05/2014;11:10:30;26.136;0.218
13/05/2014;11:11:00;26.136;0.218
13/05/2014;11:11:30;26.136;0.218
13/05/2014;11:12:00;26.136;0.218
13/05/2014;11:12:30;26.136;0.218
13/05/2014;11:13:00;26.136;0.218
13/05/2014;11:13:30;26.790;0.223
13/05/2014;11:14:00;26.136;0.218
13/05/2014;11:14:30;26.790;0.223
13/05/2014;11:15:00;26.136;0.218
13/05/2014;11:15:30;26.136;0.218
13/05/2014;11:16:00;26.790;0.223
13/05/2014;11:16:30;26.790;0.223
13/05/2014;11:17:00;26.136;0.218
13/05/2014;11:17:30;26.136;0.218
13/05/2014;11:18:00;26.790;0.223
13/05/2014;11:18:30;26.790;0.223
13/05/2014;11:19:00;26.790;0.223
13/05/2014;11:19:30;26.790;0.223
13/05/2014;11:20:00;26.790;0.223
13/05/2014;11:20:30;26.790;0.223
13/05/2014;11:21:00;26.790;0.223
13/05/2014;11:21:30;26.790;0.223
13/05/2014;11:22:00;26.790;0.223
13/05/2014;11:22:30;167.273;1.394
13/05/2014;11:23:00;120.881;1.007
13/05/2014;11:23:30;113.040;0.942
13/05/2014;11:24:00;110.426;0.920
13/05/2014;11:24:30;109.119;0.909
13/05/2014;11:25:00;110.426;0.920
13/05/2014;11:25:30;111.080;0.926
13/05/2014;11:26:00;111.733;0.931
13/05/2014;11:26:30;111.733;0.931
13/05/2014;11:27:00;111.733;0.931
13/05/2014;11:27:30;111.080;0.926
13/05/2014;11:28:00;111.080;0.926
13/05/2014;11:28:30;111.080;0.926
13/05/2014;11:29:00;111.080;0.926
13/05/2014;11:29:30;111.080;0.926
13/05/2014;11:30:00;111.080;0.926
13/05/2014;11:30:30;110.426;0.920
13/05/2014;11:31:00;110.426;0.920
13/05/2014;11:31:30;110.426;0.920
13/05/2014;11:32:00;110.426;0.920
13/05/2014;11:32:30;110.426;0.920
13/05/2014;11:33:00;110.426;0.920
13/05/2014;11:33:30;109.773;0.915
13/05/2014;11:34:00;109.773;0.915
13/05/2014;11:34:30;109.773;0.915
13/05/2014;11:35:00;110.426;0.920
13/05/2014;11:35:30;110.426;0.920
13/05/2014;11:36:00;110.426;0.920
13/05/2014;11:36:30;110.426;0.920
13/05/2014;11:37:00;110.426;0.920
13/05/2014;11:37:30;109.773;0.915
13/05/2014;11:38:00;109.773;0.915
13/05/2014;11:38:30;109.773;0.915
13/05/2014;11:39:00;100.625;0.839
13/05/2014;11:39:30;26.790;0.223
13/05/2014;11:40:00;26.790;0.223
13/05/2014;11:40:30;26.790;0.223
13/05/2014;11:41:00;26.790;0.223
13/05/2014;11:41:30;26.790;0.223
13/05/2014;11:42:00;26.790;0.223
13/05/2014;11:42:30;26.790;0.223
13/05/2014;11:43:00;26.790;0.223
13/05/2014;11:43:30;26.790;0.223
13/05/2014;11:44:00;26.790;0.223
13/05/2014;11:44:30;26.790;0.223
13/05/2014;11:45:00;26.790;0.223
13/05/2014;11:45:30;26.136;0.218
13/05/2014;11:46:00;26.136;0.218
13/05/2014;11:46:30;26.136;0.218
13/05/2014;11:47:00;26.136;0.218
13/05/2014;11:47:30;26.136;0.218
13/05/2014;11:48:00;26.136;0.218
13/05/2014;11:48:30;26.790;0.223
13/05/2014;11:49:00;26.790;0.223
13/05/2014;11:49:30;26.136;0.218
13/05/2014;11:50:00;26.136;0.218
13/05/2014;11:50:30;26.136;0.218
13/05/2014;11:51:00;26.136;0.218
13/05/2014;11:51:30;26.136;0.218
13/05/2014;11:52:00;26.136;0.218
13/05/2014;11:52:30;26.790;0.223
13/05/2014;11:53:00;30.710;0.256
13/05/2014;11:53:30;54.886;0.457
13/05/2014;11:54:00;54.886;0.457
13/05/2014;11:54:30;54.886;0.457
13/05/2014;11:55:00;54.886;0.457
13/05/2014;11:55:30;54.886;0.457
13/05/2014;11:56:00;55.540;0.463
13/05/2014;11:56:30;55.540;0.463
13/05/2014;11:57:00;54.886;0.457
13/05/2014;11:57:30;54.886;0.457
13/05/2014;11:58:00;54.886;0.457
13/05/2014;11:58:30;54.886;0.457
13/05/2014;11:59:00;54.886;0.457
13/05/2014;11:59:30;54.886;0.457
13/05/2014;12:00:00;54.886;0.457
13/05/2014;12:00:30;55.540;0.463
13/05/2014;12:01:00;54.886;0.457
13/05/2014;12:01:30;54.886;0.457
13/05/2014;12:02:00;54.886;0.457
13/05/2014;12:02:30;54.886;0.457
13/05/2014;12:03:00;54.886;0.457
13/05/2014;12:03:30;54.886;0.457
13/05/2014;12:04:00;54.886;0.457
13/05/2014;12:04:30;54.886;0.457
13/05/2014;12:05:00;54.886;0.457
13/05/2014;12:05:30;54.886;0.457
13/05/2014;12:06:00;54.886;0.457
13/05/2014;12:06:30;127.415;1.062
13/05/2014;12:07:00;152.244;1.269
13/05/2014;12:07:30;145.710;1.214
13/05/2014;12:08:00;139.830;1.165
13/05/2014;12:08:30;137.869;1.149
13/05/2014;12:09:00;137.869;1.149
13/05/2014;12:09:30;139.176;1.160
13/05/2014;12:10:00;139.830;1.165
13/05/2014;12:10:30;141.136;1.176
13/05/2014;12:11:00;141.136;1.176
13/05/2014;12:11:30;141.136;1.176
13/05/2014;12:12:00;140.483;1.171
13/05/2014;12:12:30;141.136;1.176
13/05/2014;12:13:00;141.136;1.176
13/05/2014;12:13:30;140.483;1.171
13/05/2014;12:14:00;140.483;1.171
13/05/2014;12:14:30;140.483;1.171
13/05/2014;12:15:00;140.483;1.171
13/05/2014;12:15:30;140.483;1.171
13/05/2014;12:16:00;140.483;1.171
13/05/2014;12:16:30;140.483;1.171
13/05/2014;12:17:00;140.483;1.171
13/05/2014;12:17:30;139.830;1.165
13/05/2014;12:18:00;140.483;1.171
13/05/2014;12:18:30;140.483;1.171
13/05/2014;12:19:00;140.483;1.171
13/05/2014;12:19:30;140.483;1.171
13/05/2014;12:20:00;139.830;1.165
13/05/2014;12:20:30;139.830;1.165
13/05/2014;12:21:00;139.830;1.165
13/05/2014;12:21:30;139.830;1.165
13/05/2014;12:22:00;139.176;1.160
13/05/2014;12:22:30;139.176;1.160
13/05/2014;12:23:00;116.307;0.969
13/05/2014;12:23:30;56.847;0.474
13/05/2014;12:24:00;56.847;0.474
13/05/2014;12:24:30;56.847;0.474
13/05/2014;12:25:00;56.847;0.474
13/05/2014;12:25:30;56.847;0.474
13/05/2014;12:26:00;56.847;0.474
13/05/2014;12:26:30;57.500;0.479
13/05/2014;12:27:00;57.500;0.479
13/05/2014;12:27:30;57.500;0.479
13/05/2014;12:28:00;56.847;0.474
13/05/2014;12:28:30;56.847;0.474
13/05/2014;12:29:00;57.500;0.479
13/05/2014;12:29:30;57.500;0.479
13/05/2014;12:30:00;57.500;0.479
13/05/2014;12:30:30;56.847;0.474
13/05/2014;12:31:00;56.847;0.474
13/05/2014;12:31:30;57.500;0.479
13/05/2014;12:32:00;56.847;0.474
13/05/2014;12:32:30;56.847;0.474
13/05/2014;12:33:00;56.847;0.474
13/05/2014;12:33:30;56.847;0.474
13/05/2014;12:34:00;56.847;0.474
13/05/2014;12:34:30;56.847;0.474
13/05/2014;12:35:00;56.847;0.474
13/05/2014;12:35:30;56.847;0.474
13/05/2014;12:36:00;56.847;0.474
13/05/2014;12:36:30;56.193;0.468
13/05/2014;12:37:00;56.193;0.468
13/05/2014;12:37:30;56.193;0.468
13/05/2014;12:38:00;56.193;0.468
13/05/2014;12:38:30;56.193;0.468
13/05/2014;12:39:00;56.847;0.474
13/05/2014;12:39:30;56.847;0.474
13/05/2014;12:40:00;28.750;0.240
13/05/2014;12:40:30;26.790;0.223
13/05/2014;12:41:00;26.790;0.223
13/05/2014;12:41:30;26.790;0.223
13/05/2014;12:42:00;26.790;0.223
13/05/2014;12:42:30;26.790;0.223
13/05/2014;12:43:00;26.790;0.223
13/05/2014;12:43:30;26.790;0.223
13/05/2014;12:44:00;26.790;0.223
13/05/2014;12:44:30;26.790;0.223
13/05/2014;12:45:00;26.790;0.223
13/05/2014;12:45:30;26.790;0.223
13/05/2014;12:46:00;26.790;0.223
13/05/2014;12:46:30;27.443;0.229
13/05/2014;12:47:00;26.790;0.223
13/05/2014;12:47:30;26.790;0.223
13/05/2014;12:48:00;26.790;0.223
13/05/2014;12:48:30;26.790;0.223
13/05/2014;12:49:00;26.790;0.223
13/05/2014;12:49:30;26.790;0.223
13/05/2014;12:50:00;26.790;0.223
13/05/2014;12:50:30;96.051;0.800
13/05/2014;12:51:00;124.801;1.040
13/05/2014;12:51:30;118.267;0.986
13/05/2014;12:52:00;112.386;0.937
13/05/2014;12:52:30;109.773;0.915
13/05/2014;12:53:00;109.773;0.915
13/05/2014;12:53:30;111.080;0.926
13/05/2014;12:54:00;111.733;0.931
13/05/2014;12:54:30;111.733;0.931
13/05/2014;12:55:00;111.733;0.931
13/05/2014;12:55:30;111.733;0.931
13/05/2014;12:56:00;111.733;0.931
13/05/2014;12:56:30;111.733;0.931
13/05/2014;12:57:00;111.733;0.931
13/05/2014;12:57:30;111.733;0.931
13/05/2014;12:58:00;111.733;0.931
13/05/2014;12:58:30;112.386;0.937
13/05/2014;12:59:00;112.386;0.937
13/05/2014;12:59:30;111.733;0.931
13/05/2014;13:00:00;111.733;0.931
13/05/2014;13:00:30;111.733;0.931
13/05/2014;13:01:00;111.733;0.931
13/05/2014;13:01:30;111.080;0.926
13/05/2014;13:02:00;111.080;0.926
13/05/2014;13:02:30;111.080;0.926
13/05/2014;13:03:00;111.080;0.926
13/05/2014;13:03:30;110.426;0.920
13/05/2014;13:04:00;110.426;0.920
13/05/2014;13:04:30;110.426;0.920
13/05/2014;13:05:00;110.426;0.920
13/05/2014;13:05:30;110.426;0.920
13/05/2014;13:06:00;110.426;0.920
13/05/2014;13:06:30;110.426;0.920
13/05/2014;13:07:00;106.506;0.888
13/05/2014;13:07:30;27.443;0.229
13/05/2014;13:08:00;27.443;0.229
13/05/2014;13:08:30;27.443;0.229
13/05/2014;13:09:00;27.443;0.229
13/05/2014;13:09:30;27.443;0.229
13/05/2014;13:10:00;27.443;0.229
13/05/2014;13:10:30;26.790;0.223
13/05/2014;13:11:00;26.790;0.223
13/05/2014;13:11:30;26.790;0.223
13/05/2014;13:12:00;26.790;0.223
13/05/2014;13:12:30;26.790;0.223
13/05/2014;13:13:00;26.790;0.223
13/05/2014;13:13:30;26.790;0.223
13/05/2014;13:14:00;26.790;0.223
13/05/2014;13:14:30;26.790;0.223
13/05/2014;13:15:00;26.790;0.223
13/05/2014;13:15:30;26.790;0.223
13/05/2014;13:16:00;26.790;0.223
13/05/2014;13:16:30;26.790;0.223
13/05/2014;13:17:00;26.790;0.223
13/05/2014;13:17:30;26.790;0.223
13/05/2014;13:18:00;26.790;0.223
13/05/2014;13:18:30;26.790;0.223
13/05/2014;13:19:00;26.790;0.223
13/05/2014;13:19:30;26.790;0.223
13/05/2014;13:20:00;26.790;0.223
13/05/2014;13:20:30;26.790;0.223
13/05/2014;13:21:00;26.790;0.223
13/05/2014;13:21:30;26.790;0.223
13/05/2014;13:22:00;26.790;0.223
